Referencia,biblioteca_walk,biblioteca_bike,biblioteca_car,biblioteca_pt,centros_salud_walk,centros_salud_bike,centros_salud_car,centros_salud_pt,farmacia_walk,farmacia_bike,farmacia_car,farmacia_pt,hospital_walk,hospital_bike,hospital_car,hospital_pt
4785112,7,3,1,6,4,2,1,4,2,1,1,2,80,39,10,22
4887032,35,17,4,9,47,22,5,9,35,17,4,9,35,17,6,16
4887041,37,18,4,20,59,29,5,21,57,27,5,20,37,18,6,19
4686007,24,11,7,30,26,13,6,31,21,10,6,27,105,50,14,39
4684017,19,9,5,13,20,10,4,12,16,8,3,11,101,48,12,30
4784086,17,8,4,11,18,9,4,10,14,7,2,9,99,47,12,27
4784105,17,8,3,11,18,9,3,10,14,7,1,9,99,47,11,26
4684004,18,9,4,15,19,9,4,14,15,7,2,13,100,48,12,28
4784103,15,7,4,10,16,8,3,10,12,6,2,8,96,46,11,26
4784027,15,7,4,9,16,8,3,9,12,6,2,7,97,46,11,25
4684018,20,9,4,11,21,10,3,10,16,8,2,8,101,49,11,29
4784085,23,11,4,14,24,12,3,14,20,10,2,12,105,50,11,29
4784081,16,8,4,10,17,8,3,10,13,6,2,9,98,47,11,24
4785125,6,3,2,5,8,4,2,7,3,1,1,3,86,42,10,21
4885047,23,11,5,21,20,10,4,18,18,9,4,17,85,41,11,31
4885048,20,10,4,18,18,8,4,16,15,7,3,14,90,43,12,30
4785107,2,1,1,2,2,1,1,1,0,0,1,0,81,39,10,20
4886016,29,14,3,10,27,13,3,9,24,12,3,8,57,27,7,19
4785248,1,0,0,1,3,1,1,2,1,1,1,2,83,40,10,20
4785272,3,1,1,3,0,0,1,0,2,1,1,2,80,39,10,21
4785274,3,1,1,3,0,0,1,0,2,1,1,2,80,39,10,21
4785276,3,1,1,3,0,0,1,0,2,1,1,2,80,39,10,21
4785016,1,0,0,1,2,1,1,2,2,1,1,1,83,40,10,20
4785014,1,0,0,1,2,1,1,2,1,1,1,1,82,40,10,20
4785210,6,3,0,1,6,3,1,3,4,2,1,1,83,40,10,20
4785106,12,6,2,11,15,7,2,13,10,5,2,9,93,45,10,27
4785024,8,4,2,5,5,3,1,4,3,2,1,3,77,37,9,20
4785105,12,6,2,11,15,7,2,13,10,5,2,9,93,45,10,27
4785216,8,4,2,5,5,3,1,4,3,2,1,3,77,37,9,20
4886026,21,10,4,9,19,9,3,9,16,8,3,7,67,32,9,24
4886046,31,15,4,7,28,14,3,6,26,12,3,5,53,25,7,17
4886008,31,15,4,7,28,14,3,6,26,12,3,5,53,25,7,17
5183011,95,46,14,81,93,45,13,81,91,44,13,80,113,54,16,83
5082004,100,48,23,68,67,32,15,59,105,50,24,71,143,69,24,69
5082003,112,54,23,64,61,29,15,55,59,28,14,53,137,66,24,63
4683006,21,10,4,12,22,10,4,11,17,8,3,9,92,44,11,34
4783002,25,12,4,23,24,12,4,22,27,13,2,25,104,50,12,35
5082001,100,48,23,68,67,32,15,59,105,50,24,71,143,69,24,69
4784121,9,4,2,8,6,3,2,6,6,3,1,6,84,41,11,24
4884024,33,16,6,30,30,14,5,27,28,14,5,26,106,51,14,39
4785073,6,3,2,5,6,3,2,4,4,2,2,3,82,39,10,21
4785240,6,3,2,5,8,4,2,7,3,1,1,3,86,42,10,22
4784161,6,3,3,6,7,3,2,6,3,2,1,3,88,42,10,19
4883006,30,14,6,27,27,13,5,25,25,12,5,23,103,50,14,40
4784114,15,7,4,10,16,8,3,10,12,6,2,8,96,46,11,26
4887022,32,15,4,12,50,24,5,12,32,15,4,12,32,15,5,19
4983011,37,18,7,34,35,17,7,32,33,16,6,30,111,53,15,47
4887007,32,15,4,11,49,23,5,12,32,15,4,11,32,15,5,19
4687005,53,25,7,45,55,26,6,47,50,24,7,43,80,38,14,54
4785126,6,3,2,5,8,4,2,7,3,1,1,3,86,42,10,22
4784174,14,7,3,9,15,7,3,8,10,5,2,6,95,46,11,26
4784175,15,7,3,10,16,8,3,9,12,6,2,7,97,46,11,26
4784176,14,7,3,9,15,7,3,8,10,5,2,6,95,46,11,25
4784177,14,7,3,10,15,7,3,9,10,5,2,7,95,46,11,26
4784180,23,11,4,14,24,12,3,14,20,10,2,12,105,50,11,31
4785140,2,1,0,2,4,2,1,4,0,0,1,0,84,40,10,20
4885110,13,6,3,7,11,5,2,7,8,4,2,6,70,34,9,20
4886049,31,15,4,12,29,14,3,12,26,13,3,11,59,29,7,24
4586004,49,23,9,44,51,24,9,46,46,22,8,42,95,45,17,56
4584007,54,26,11,45,55,26,11,45,50,24,11,43,106,51,20,54
4684025,20,9,4,11,21,10,3,10,16,8,2,8,101,49,11,25
4784099,4,2,3,4,6,3,3,5,1,0,1,1,86,41,8,18
4684008,19,9,3,10,20,9,3,9,15,7,2,7,100,48,11,28
4887023,29,14,3,12,51,25,5,12,29,14,3,12,29,14,5,19
4784082,15,7,4,9,16,8,4,8,11,5,2,7,96,46,12,24
4785277,4,2,1,3,1,1,1,1,3,1,1,2,81,39,10,20
4885018,6,3,1,6,4,2,1,3,1,0,1,1,78,37,10,19
4986029,42,20,6,15,39,19,5,14,37,18,5,13,57,27,8,24
4986030,45,22,6,18,43,21,5,17,40,19,5,16,60,29,8,24
4986015,38,18,6,11,36,17,5,11,33,16,5,10,53,26,8,21
4986024,38,18,5,11,35,17,4,10,33,16,4,9,53,25,7,20
4986013,41,20,5,16,38,18,4,15,36,17,4,14,56,27,7,23
4886043,40,19,5,13,38,18,5,13,35,17,4,12,55,27,8,20
4986012,38,18,5,11,35,17,4,10,33,16,4,9,53,25,7,20
4784131,8,4,3,7,7,4,3,7,9,4,3,8,87,42,12,22
4784122,10,5,3,9,8,4,2,7,8,4,2,7,86,41,11,26
4784067,5,2,3,4,6,3,2,5,2,1,1,2,86,41,10,18
4784157,8,4,3,8,8,4,3,7,9,4,3,8,86,42,12,22
4784153,6,3,2,5,7,3,2,6,3,2,1,3,87,42,10,19
4885129,14,7,3,9,11,5,2,10,9,4,2,8,73,35,9,20
4686011,59,28,7,51,61,29,6,52,56,27,7,48,77,37,14,55
4686004,59,28,7,51,61,29,6,52,56,27,7,48,77,37,14,55
5182001,134,64,21,89,88,42,13,80,86,41,13,78,124,59,16,85
4985011,40,19,7,32,38,18,7,31,35,17,6,30,97,47,10,37
4885103,13,6,3,8,10,5,2,8,8,4,2,7,72,34,9,19
4885080,13,6,3,8,10,5,2,8,8,4,2,7,72,34,9,19
4885007,13,6,3,8,10,5,2,8,8,4,2,6,72,34,9,19
4885016,10,5,3,9,7,3,3,7,5,2,3,5,75,36,9,18
4784074,11,5,3,7,12,6,2,7,7,4,1,7,92,44,10,23
4785261,22,10,2,20,24,11,2,21,19,9,3,17,102,49,10,34
4885020,6,3,1,10,3,2,1,8,1,1,1,6,79,38,10,21
4586005,51,24,9,46,53,25,9,47,48,23,8,43,144,69,17,55
4885127,14,7,3,9,11,5,2,10,9,4,2,8,73,35,9,20
4986003,55,26,6,14,37,18,4,12,35,17,4,11,55,26,7,22
4885126,14,7,3,9,11,5,2,10,9,4,2,8,73,35,9,20
4885120,20,10,2,8,18,8,2,8,15,7,2,6,67,32,8,23
4586006,63,30,9,57,65,31,9,58,60,29,8,54,136,65,17,66
4785257,24,12,2,22,24,12,2,22,25,12,3,22,99,48,10,36
4684013,19,9,3,10,20,9,3,10,15,7,2,7,100,48,11,28
4684005,19,9,3,10,20,9,3,9,15,7,2,7,100,48,11,28
4785296,7,3,2,6,9,4,1,5,5,2,2,7,85,41,10,21
4785072,6,3,2,5,5,2,1,5,4,2,2,3,83,40,10,22
4785110,10,5,2,9,12,6,2,10,7,3,2,6,91,44,10,24
4886045,35,17,6,16,33,16,5,15,30,14,5,14,63,30,12,25
4885107,13,6,3,8,11,5,2,8,8,4,2,6,70,34,9,19
4785004,8,4,1,5,7,4,1,5,8,4,1,3,83,40,9,21
4885015,13,6,3,7,11,5,2,7,8,4,2,6,70,34,9,20
4785003,8,4,2,4,5,3,1,4,3,2,1,3,77,37,9,20
4885013,29,14,5,22,27,13,5,21,24,12,4,20,83,40,13,31
4784162,6,3,3,6,6,3,3,7,5,3,1,6,87,42,11,17
4584008,53,26,11,44,54,26,11,44,50,24,11,42,106,51,20,54
4983013,42,20,7,38,39,19,7,35,37,18,6,33,115,55,15,50
4986021,48,23,6,20,45,22,5,19,42,20,5,18,63,30,8,27
4986023,46,22,6,18,43,21,5,18,40,19,5,17,61,29,8,27
5183004,83,40,13,67,81,39,13,67,79,38,13,66,99,48,16,72
5183007,83,40,13,67,81,39,13,67,79,38,13,66,99,48,16,72
4785297,3,1,1,3,0,0,1,0,2,1,1,2,80,39,9,21
4885039,10,5,3,6,7,4,3,7,5,2,2,4,73,35,9,19
4986010,39,19,4,12,36,18,3,12,34,16,3,11,54,26,7,21
4886001,31,15,4,8,29,14,3,8,26,13,3,7,52,25,7,18
4886027,40,19,5,13,38,18,5,13,35,17,4,12,55,27,8,18
4785026,3,1,1,3,0,0,1,0,2,1,1,2,80,39,10,21
4883002,48,23,10,44,47,23,9,43,46,22,9,42,124,60,18,53
4784088,18,9,4,10,19,9,4,10,14,7,2,9,99,48,12,27
4687001,53,25,7,45,55,26,6,47,50,24,7,43,80,38,14,54
6080176,30,15,5,23,27,13,5,19,22,11,4,17,228,109,41,177
5980069,18,9,4,11,11,5,2,6,7,4,1,6,218,105,40,162
5980064,18,9,4,11,11,5,2,6,7,4,1,6,218,105,40,162
5980076,17,8,4,10,10,5,2,6,7,3,1,6,219,105,40,163
5980079,18,9,4,11,11,5,2,6,8,4,2,6,217,105,39,162
5880061,26,12,5,12,19,9,3,7,15,7,3,8,212,102,39,156
6276019,93,45,10,25,93,45,9,20,85,41,9,18,171,82,31,131
5981327,15,7,5,14,11,5,4,10,10,5,4,9,238,114,42,179
6277001,78,38,9,20,77,37,8,15,70,34,7,13,194,93,33,142
6080212,22,11,3,16,21,10,3,11,14,7,2,9,229,110,37,176
6080119,22,10,3,16,21,10,3,11,14,7,2,9,229,110,37,175
6080006,23,11,4,17,20,10,3,12,15,7,3,10,225,108,39,170
6080003,22,11,3,16,21,10,3,11,14,7,2,9,229,110,37,176
6080004,23,11,4,17,20,10,3,12,15,7,3,10,225,108,40,170
6084030,44,21,7,7,51,25,8,7,43,21,8,6,279,134,46,210
6084031,47,23,7,9,54,26,8,9,46,22,7,8,249,120,34,135
6184004,51,25,7,15,63,30,9,18,50,24,10,13,287,138,46,212
6080021,21,10,3,17,21,10,3,13,13,6,2,11,233,112,37,177
6080015,24,12,4,17,21,10,4,12,16,8,3,10,221,106,40,168
6080011,24,12,4,18,21,10,4,13,16,8,3,11,221,106,40,168
6080012,24,12,4,18,21,10,4,13,16,8,3,11,221,106,40,168
6080013,30,15,5,23,27,13,5,19,22,11,4,17,228,109,41,168
6084035,55,26,7,15,60,29,9,19,54,26,9,14,249,120,34,136
6084033,46,22,7,8,53,25,8,8,44,21,6,7,248,119,34,135
6084036,50,24,7,12,57,28,8,12,49,23,8,11,285,137,46,209
6184008,51,25,7,15,58,28,8,15,50,24,9,13,286,138,46,212
6084038,51,25,7,13,58,28,8,13,50,24,7,12,286,138,46,213
6184013,56,27,6,18,63,30,7,18,55,26,12,17,291,140,45,213
6184010,51,25,7,15,58,28,8,15,50,24,8,13,286,138,46,213
6184011,52,25,7,14,59,28,8,14,51,24,9,13,287,138,46,216
6084037,51,25,7,13,58,28,8,13,50,24,9,12,286,138,46,212
6179020,47,23,7,19,47,23,6,14,39,19,6,12,207,99,36,156
6080014,30,15,5,23,27,13,5,19,22,11,4,17,228,109,41,177
6080022,30,15,5,23,27,13,5,19,22,11,4,17,228,109,41,177
6080024,23,11,4,17,20,10,3,12,15,7,2,10,225,108,37,175
6080001,29,14,5,22,28,13,4,18,21,10,4,16,228,110,39,174
6081006,16,8,4,13,11,5,2,8,6,3,1,6,229,110,39,175
6276012,87,42,10,20,87,42,9,15,79,38,8,13,177,85,31,132
6276003,87,42,10,20,87,42,9,15,79,38,8,13,177,85,31,132
6276028,89,43,10,18,88,42,9,14,81,39,9,11,176,85,32,134
6275002,100,48,10,28,99,48,10,24,91,44,9,21,167,80,30,126
6276031,91,44,10,24,91,44,9,19,83,40,9,17,173,83,31,132
6276017,91,44,10,24,91,44,9,19,83,40,9,17,173,83,31,132
6276015,91,44,10,24,91,44,9,19,83,40,9,17,173,83,31,132
6276020,91,44,10,24,91,44,9,19,83,40,9,17,173,83,31,132
6276029,91,44,10,24,91,44,9,19,83,40,9,17,173,83,31,132
6276021,89,43,10,18,88,42,9,14,81,39,9,11,176,85,32,133
6276008,91,44,10,24,91,44,9,19,83,40,9,17,173,83,31,132
6276007,91,44,10,24,91,44,9,19,83,40,9,17,173,83,31,132
6276013,91,44,10,24,91,44,9,19,83,40,9,17,173,83,31,132
6276001,91,44,10,24,91,44,9,19,83,40,9,17,173,83,31,132
6276018,91,44,10,24,91,44,9,19,83,40,9,17,173,83,31,132
6080045,22,11,3,16,21,10,3,11,14,7,2,9,229,110,37,176
6080043,22,10,4,17,17,8,3,13,12,6,2,11,227,109,40,172
6178068,49,23,6,17,48,23,5,12,41,20,5,10,203,98,35,153
6178019,52,25,7,14,51,25,6,10,44,21,5,7,201,97,35,151
6276006,91,44,10,24,91,44,9,19,83,40,9,17,173,83,31,132
6084013,52,25,7,14,63,30,9,17,51,25,9,13,288,138,46,211
6080189,22,11,4,16,21,10,3,11,14,7,2,9,229,110,37,175
6084023,49,23,7,12,59,28,9,15,47,23,8,11,247,119,34,136
5880032,29,14,5,13,22,11,3,9,19,9,3,10,213,103,38,159
6080122,22,11,3,16,21,10,3,11,14,7,2,9,229,110,37,175
6084032,50,24,7,12,57,28,8,12,49,23,8,11,285,137,46,209
6080124,19,9,4,13,19,9,4,9,11,5,3,7,226,109,39,172
6081103,7,3,2,6,13,6,3,8,8,4,2,7,241,116,40,183
5981386,10,5,3,9,5,3,2,5,5,2,2,4,232,112,41,173
5981281,10,5,3,9,5,2,2,5,5,2,2,4,232,112,41,173
6082035,8,4,2,7,15,7,4,10,9,5,4,9,243,117,41,184
6081048,7,3,2,6,13,6,3,8,8,4,3,7,241,116,40,184
6082013,8,4,2,8,15,7,3,8,7,3,3,6,243,117,41,185
6082020,8,4,2,8,15,7,3,8,7,3,3,6,243,117,41,184
5881008,24,11,5,12,17,8,3,7,15,7,3,8,218,105,39,163
6080010,20,10,4,14,20,10,4,10,12,6,3,8,225,108,39,171
6080072,20,10,4,17,15,7,3,12,10,5,2,9,233,112,40,172
6080090,20,10,4,17,15,7,3,12,10,5,2,9,233,112,40,172
6080080,20,10,4,17,15,7,3,12,10,5,2,9,233,112,40,172
6080040,21,10,4,17,16,8,3,12,11,5,2,10,227,109,40,172
6276014,91,44,10,24,91,44,9,19,83,40,9,17,173,83,31,132
6178055,54,26,6,19,54,26,6,15,46,22,5,13,203,97,34,155
6081038,9,4,2,8,16,8,4,10,10,5,3,9,244,117,41,184
5780021,28,13,5,8,28,13,4,7,21,10,4,9,219,105,37,166
5980041,15,7,3,12,10,5,2,7,5,2,1,5,226,109,39,172
6081009,9,5,2,8,15,7,3,8,7,4,1,6,236,114,39,179
5981236,10,5,3,9,5,3,2,5,5,2,2,5,232,112,41,175
5981273,10,5,3,9,4,2,2,4,4,2,2,4,231,111,41,173
6080218,19,9,4,13,19,9,4,9,11,5,3,7,226,109,39,172
6080091,23,11,4,17,22,11,3,12,15,7,2,10,230,110,37,176
6080046,16,8,3,11,13,6,2,7,7,4,1,5,232,111,38,177
5981384,4,2,4,4,9,4,3,6,4,2,1,4,237,114,42,177
6180007,32,15,5,20,32,15,4,15,24,12,3,13,221,106,37,168
6179026,47,23,6,18,46,22,5,14,39,19,5,12,209,100,35,152
6179027,48,23,6,16,47,23,5,11,40,19,5,9,203,97,35,152
5980062,21,10,5,16,14,7,3,11,10,5,2,8,224,108,40,167
5980058,21,10,5,16,14,7,3,11,10,5,2,8,223,107,40,167
5980077,18,9,4,11,11,5,3,6,7,4,2,6,218,105,40,164
5880056,24,12,5,10,17,8,3,5,15,7,3,7,216,104,38,161
5880058,24,11,5,10,17,8,3,5,15,7,3,7,216,104,38,160
5880064,24,12,4,10,17,8,3,5,15,7,2,7,216,104,38,161
5880066,29,14,5,10,22,11,3,5,19,9,3,6,214,103,38,159
6179028,47,23,6,18,46,22,5,14,39,19,5,12,209,100,35,153
6179001,36,17,5,15,35,17,5,11,28,14,4,9,216,104,36,164
5880041,28,14,5,13,22,10,4,9,19,9,3,10,215,103,38,161
5880034,27,13,5,12,20,10,3,7,18,8,3,9,216,104,38,161
6179036,36,17,5,15,35,17,4,11,28,14,3,9,216,104,37,165
6080197,21,10,3,14,21,10,3,9,13,6,2,7,228,110,37,173
5881026,20,9,4,9,13,6,2,4,11,5,2,6,219,105,39,163
5880012,23,11,4,12,17,8,2,7,14,7,2,8,217,104,39,161
5881033,22,11,4,11,16,7,3,6,13,6,2,7,220,106,39,163
5981248,4,2,4,4,7,3,3,6,2,1,2,2,235,113,41,177
5981210,3,2,4,3,8,4,3,5,3,1,3,2,236,114,42,179
6082024,6,3,1,6,13,6,3,6,5,2,3,4,241,116,41,183
5980021,18,9,4,12,12,6,2,7,8,4,2,3,228,109,40,169
6080148,21,10,3,14,21,10,3,9,13,6,2,7,228,110,37,173
5881020,17,8,4,12,10,5,3,7,8,4,2,8,222,107,39,166
6080033,28,13,4,21,27,13,4,17,20,10,3,14,225,108,37,171
6080063,19,9,4,13,19,9,4,9,11,5,3,7,226,109,39,173
5981364,3,2,4,3,8,4,3,5,3,1,3,2,236,114,42,179
6080191,28,14,5,22,28,13,4,17,20,10,3,15,235,113,37,181
6080059,19,9,4,13,19,9,4,9,11,5,3,7,226,109,39,173
6084011,52,25,7,14,63,30,9,17,51,25,9,13,288,138,46,211
6184003,52,25,7,14,63,30,9,17,51,25,9,13,288,138,46,211
5982026,5,3,1,5,11,5,3,5,3,1,3,3,239,115,41,181
5982006,5,3,2,5,11,5,3,5,3,1,3,3,239,115,42,181
5982017,5,3,1,5,12,6,3,5,3,2,2,3,240,115,41,182
5981360,12,6,3,10,6,3,1,5,5,2,1,6,226,109,40,169
5880062,22,11,4,13,15,7,3,8,12,6,2,9,214,103,39,158
5880063,20,10,5,13,13,6,3,8,10,5,2,9,215,103,39,160
5880067,25,12,5,10,18,8,3,6,14,7,3,7,211,102,39,157
5981375,9,4,2,8,3,2,1,3,3,1,1,3,227,109,40,171
6276016,91,44,10,20,91,44,10,16,83,40,9,13,178,86,32,135
6276025,89,43,10,18,88,42,9,14,81,39,9,11,176,85,32,133
6080087,23,11,3,16,23,11,3,12,15,7,2,10,237,114,40,182
6082022,8,4,2,8,15,7,3,8,7,3,3,6,243,117,41,185
6082014,8,4,2,6,15,7,3,6,7,3,3,5,243,117,41,184
5981068,14,7,3,7,7,3,1,3,4,2,1,4,222,107,40,166
6080170,22,11,3,16,22,11,3,11,14,7,2,9,235,113,39,180
5981005,11,5,3,10,7,3,1,6,4,2,1,4,232,112,39,173
5981058,12,6,3,10,8,4,1,5,3,1,1,2,228,110,39,173
5981062,10,5,3,9,6,3,2,5,3,1,1,2,230,111,39,175
5981139,8,4,2,7,3,2,2,3,4,2,2,3,230,111,40,173
5981155,8,4,2,7,3,2,2,3,4,2,2,3,230,111,40,174
5981063,11,5,3,9,7,3,2,4,2,1,1,2,229,110,39,174
5981143,10,5,2,9,5,2,2,5,5,3,2,5,232,112,40,174
5981144,10,5,2,9,5,2,2,5,5,3,2,5,232,112,40,174
5981145,10,5,2,9,5,2,2,5,5,3,2,5,232,112,40,174
5981127,8,4,2,7,3,2,2,3,4,2,2,3,230,111,40,173
5981135,8,4,2,7,3,2,2,3,4,2,2,3,230,111,40,173
6081005,5,2,2,4,12,6,3,7,6,3,3,6,240,115,40,181
6082015,7,3,2,7,15,7,3,7,6,3,3,6,243,117,41,184
5880026,36,17,7,22,29,14,6,17,26,12,5,18,207,100,41,152
5880046,27,13,5,12,20,10,4,7,17,8,3,8,211,101,39,157
5880047,27,13,5,12,20,10,4,7,17,8,3,8,211,101,39,157
6080036,16,8,3,12,13,6,2,8,7,4,1,6,232,111,38,176
5880003,20,9,4,8,13,6,2,4,11,5,2,5,217,105,39,162
5981356,17,8,4,10,10,5,2,5,6,3,2,6,220,106,39,164
5981351,21,10,5,10,14,7,3,5,10,5,3,6,222,107,40,166
6179044,47,23,7,19,47,23,6,14,39,19,6,12,207,99,36,156
6179011,46,22,6,18,46,22,5,13,38,18,4,11,212,102,35,157
6179010,47,23,7,19,47,23,6,14,39,19,6,12,207,99,36,156
6179040,47,22,7,18,46,22,6,13,39,19,6,11,211,101,36,159
6081106,12,6,2,9,11,5,2,5,3,1,1,3,234,112,39,177
6081060,12,6,3,9,10,5,3,4,2,1,1,2,233,112,39,176
6081061,12,6,3,9,10,5,3,4,2,1,1,2,233,112,39,176
6081014,12,6,2,9,10,5,2,5,2,1,1,3,233,112,39,177
6081042,12,6,2,9,11,5,2,5,3,1,1,3,234,112,39,177
6081096,11,5,3,9,9,5,3,4,1,1,1,2,232,112,39,177
6081043,11,5,3,8,9,5,2,3,1,1,1,1,232,112,39,176
5982055,11,5,5,10,16,8,4,12,11,5,2,10,244,117,43,183
6084024,36,17,6,15,43,21,7,15,35,17,6,13,271,130,45,210
6084022,48,23,7,10,58,28,9,13,46,22,8,8,247,119,34,133
6084025,51,25,11,19,52,25,10,19,52,25,10,18,241,116,36,129
6083006,36,17,6,15,43,21,7,15,35,17,6,13,272,131,45,207
6083002,37,18,6,14,44,21,7,14,36,17,7,12,272,131,45,209
6084002,48,23,7,10,58,28,9,13,46,22,8,8,247,119,34,133
6084006,56,27,14,18,61,29,10,21,55,26,9,16,250,120,36,134
5981476,4,2,3,4,6,3,2,5,1,0,1,1,234,112,41,176
5981475,4,2,3,4,6,3,2,5,1,0,1,1,234,112,41,176
5981126,3,1,3,3,7,3,2,5,3,1,1,2,235,113,41,177
5981112,3,1,1,3,7,3,2,5,3,1,1,2,235,113,41,177
5981116,1,1,1,2,8,4,2,4,1,0,1,1,236,113,41,178
5981115,3,1,1,2,7,3,2,4,3,1,1,1,235,113,41,178
6081082,2,1,0,1,9,4,2,4,3,1,1,2,237,114,41,179
6081010,2,1,0,1,9,4,2,4,3,1,1,3,237,114,41,179
6081028,2,1,0,1,8,4,2,5,3,2,2,3,236,114,40,179
5981402,5,3,3,5,4,2,2,4,1,0,1,1,232,111,41,175
6081019,2,1,0,1,8,4,2,5,3,2,2,3,236,114,40,179
6081030,3,1,1,2,9,4,2,6,5,2,2,4,237,114,40,179
6081031,2,1,1,2,9,4,2,6,5,2,2,4,237,114,40,179
5981453,9,4,3,8,3,2,2,3,3,2,2,3,230,110,41,173
5981455,9,4,3,8,3,2,2,3,3,2,2,3,230,110,41,173
6081025,3,2,1,3,11,5,2,3,2,1,2,2,239,115,41,181
5981436,8,4,3,8,4,2,2,4,4,2,2,3,231,111,41,174
5981462,8,4,3,8,3,2,2,3,3,1,2,3,230,111,41,174
5981461,9,4,3,8,3,2,2,3,3,2,2,3,230,110,41,172
5981460,8,4,3,8,3,2,2,3,3,1,2,3,230,111,41,173
5981329,4,2,4,4,9,4,3,6,3,2,3,3,237,114,42,179
5981459,8,4,3,7,3,1,2,3,3,1,2,2,230,111,41,173
5981458,8,4,3,7,3,1,2,3,2,1,2,2,230,110,41,173
5981457,8,4,3,6,3,1,2,2,2,1,2,1,230,110,41,172
5981456,9,4,3,9,5,3,2,5,5,3,1,5,233,112,41,175
5981445,8,4,3,8,4,2,2,4,4,2,1,4,231,111,41,174
5981486,9,4,3,8,4,2,2,4,4,2,1,4,232,111,41,174
5981454,9,4,3,8,4,2,2,4,4,2,1,4,232,111,41,174
5981101,3,1,1,3,7,3,2,5,3,1,2,2,235,113,41,177
5981103,4,2,3,4,6,3,2,5,1,0,1,1,234,112,41,176
5981104,4,2,3,4,6,3,2,5,1,0,1,1,234,112,41,176
5981106,3,2,3,3,5,3,2,5,5,2,1,4,233,112,41,176
5981108,4,2,3,3,6,3,2,5,1,0,1,4,234,112,41,176
5981464,8,4,3,8,4,2,2,4,4,2,1,4,231,111,41,174
5981452,7,4,3,8,3,1,2,3,2,1,2,3,230,111,41,174
5981451,8,4,3,8,3,2,2,3,3,1,2,3,231,111,41,174
5981405,7,3,2,7,3,1,2,3,2,1,2,2,230,111,41,173
5981394,7,3,2,7,3,1,2,3,2,1,2,2,230,111,41,173
5981392,7,3,2,6,3,1,2,2,2,1,2,1,230,111,41,173
5981391,7,3,2,7,3,1,2,3,2,1,2,2,230,111,41,173
5981390,7,3,2,7,3,1,2,3,2,1,2,2,230,111,41,173
5981389,8,4,3,8,3,2,2,4,3,1,2,3,231,111,41,174
5981414,5,2,2,5,3,1,1,3,2,1,1,2,231,111,40,174
5981083,8,4,3,7,2,1,2,2,2,1,2,2,228,110,40,172
5981105,3,2,3,3,5,3,2,5,5,2,1,4,233,112,41,176
5981107,3,2,3,3,5,3,2,5,5,2,1,4,233,112,41,176
5981427,10,5,3,9,5,3,2,5,5,2,2,4,232,112,41,173
5981069,8,4,2,7,2,1,1,2,2,1,1,2,228,110,40,172
5981085,8,4,2,7,2,1,1,2,2,1,1,1,229,110,40,172
5981086,8,4,3,6,2,1,2,2,1,1,2,1,229,110,40,172
6081045,11,5,3,10,18,9,4,12,20,10,3,14,246,118,41,186
6081040,4,2,2,4,11,5,3,6,6,3,2,5,239,115,40,181
5981489,3,2,4,3,7,3,3,5,3,1,4,2,235,113,42,177
5981472,3,2,4,3,7,3,3,6,3,1,4,3,235,113,42,177
5981496,3,1,4,3,7,3,3,5,3,1,3,2,235,113,42,177
6081032,2,1,0,1,8,4,2,5,4,2,1,3,237,114,41,179
5981495,4,2,3,4,6,3,2,5,1,0,1,1,234,112,41,176
5981501,3,1,1,3,7,3,2,5,3,1,1,2,235,113,41,177
5981498,3,1,1,3,7,3,2,5,3,1,1,2,235,113,41,177
5981485,3,1,1,3,7,3,2,5,3,1,1,2,235,113,41,177
5981484,3,1,1,3,7,3,2,5,3,1,1,2,235,113,41,177
5981398,5,3,4,5,6,3,3,6,1,1,2,1,234,113,41,176
5981219,3,1,4,3,8,4,3,5,2,1,3,2,236,113,42,179
5981100,1,1,1,2,8,4,2,4,1,0,1,1,236,113,41,178
5981060,4,2,4,4,7,3,3,6,2,1,1,2,235,113,42,177
5981117,1,1,1,2,8,4,2,4,1,0,1,1,236,113,41,178
5981061,4,2,4,4,7,3,3,6,2,1,1,2,235,113,42,177
5981119,3,2,2,3,4,2,1,4,4,2,1,3,232,112,40,174
5981120,5,2,2,4,3,2,1,3,3,2,1,3,231,111,40,175
5981121,3,2,2,3,4,2,1,4,4,2,1,3,232,112,40,175
5981124,3,2,2,3,4,2,1,4,4,2,1,4,232,112,40,175
5981437,9,4,3,8,4,2,2,4,4,2,2,3,231,111,41,174
5981426,9,4,3,9,5,2,2,4,4,2,2,4,232,111,41,174
5981435,9,4,3,9,5,2,2,4,5,2,2,4,232,111,41,174
5981444,9,4,3,8,4,2,2,4,4,2,2,4,231,111,41,174
5981433,10,5,3,9,5,2,2,5,5,2,2,4,232,112,41,174
5981432,10,5,3,9,5,2,2,5,5,2,2,4,232,112,41,173
5981431,10,5,3,9,5,2,2,5,5,2,2,4,232,112,41,173
5981430,9,4,3,8,4,2,2,4,4,2,2,4,231,111,41,174
5981429,9,4,3,8,4,2,2,4,4,2,2,3,231,111,41,174
5981428,10,5,3,9,5,3,2,5,5,2,2,4,232,112,41,173
5981450,8,4,3,8,3,2,2,3,3,1,2,3,231,111,41,174
5981449,8,4,3,8,3,2,2,4,3,1,2,3,231,111,41,174
5981448,8,4,3,8,3,2,2,4,3,1,2,3,231,111,41,174
5981403,8,4,3,7,6,3,2,6,4,2,1,4,233,112,41,175
